index,filename,sha256,disposition,reason,matched_quiz_concept,lectures,path
318,pathogenesis-of-bronchiectasis.jpg,701fb0cd079048eaabdca70addcd83abeaf0d76dc066c9a49396e9910b5e1306,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology | P16 - Mystery Illness Review Video | P19 - Obstructive Diseases and Airway Diseases,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/pathogenesis-of-bronchiectasis.jpg
319,Pathogenesis-of-Pulmonary-Arterial-Hypertension.png,fd4dc9f8d65de5076ba9341d9e16d532ae3e00e4c003039403556d66f56bc70e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pathogenesis-of-Pulmonary-Arterial-Hypertension.png
320,Pathological-Breathing-Patterns-Table.png,944799f8eda59906be55c48a26e3ce1c4f6726e9877025f0b9dff813a1507c1e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P8 - Control of Ventilation,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pathological-Breathing-Patterns-Table.png
321,Pathophysiology of acute respiratory distress syndrome (ARDS).jpg,81f84043b899e658ae5a88cae3f57645293e32225574eade55a7c88673012bc3,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology | P17 - Introduction to Respiratory Pathophysiology | P35 - Acute Respiratory Failure | P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pathophysiology of acute respiratory distress syndrome (ARDS).jpg
322,Peak-Flow-Meter-PersonalBest-with-Zone-Markers.jpg,93a3ca749d14089a0d2902c4c83b5839e0c50c184b86c7049c334aacd28d07a0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P37 - Advanced Spirometry Review - Interactive Workshop/Web Sources/Peak-Flow-Meter-PersonalBest-with-Zone-Markers.jpg
323,Perfusion-vs-Diffusion-Limited-Gas-Uptake.png,b870305050dcb1ee6e969dc1d6e63af14ad887b9c17ccb423e944aeb24ecba88,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport | P9 - Pulmonary Physiology Review",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Perfusion-vs-Diffusion-Limited-Gas-Uptake.png
324,Perfusion-vs-Diffusion-Limited-O2-Transfer.png,6191a9adf704cb3e471de720d096a6eabefe6f0024ad78883f55a23bf79f7c87,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Perfusion-vs-Diffusion-Limited-O2-Transfer.png
325,Peripheral opacity (Hampton hump) from pulmonary embolism.jpg,ff1e14a008d1daa75426c9318a0fd2511701525381b6341454edb4c8758ecad5,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P25 - Radiology of Restrictive Lung Disease and Extras,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Peripheral opacity (Hampton hump) from pulmonary embolism.jpg
326,Peritonsillar-Abscess.jpg,44e0aff1129748f900e19b4c0c63c890ad10c940847d0f76e8478d8f297c2582,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Peritonsillar-Abscess.jpg
327,physical-exam-findings-in-lung-disease.png,f87ab2f0a2aef184d236da38773544d6b0ecd6ec4f41ecd79b49312e333c11d7,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P12 - Approach to Pulmonary Abnormalities | P13 - Pulmonary Problem Solving Exercise Part 1 | P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/physical-exam-findings-in-lung-disease.png
328,Physiological Lung Volumes.jpg,2bd79a4c4c90c3bcc7b9acc4cd1606e4627afa319cb3f83e748bb4021ed17e3e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P2 - Structure and Volumes,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Physiological Lung Volumes.jpg
329,Pleural effusion and passive atelectasis.jpg,93c78bf657c2e84cbde8b268e24f96f1c0f79282d56f53dbb7baf558180d723c,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1 | P14 - Introduction to Pulmonary Pathophysiology | P27.2 - Chest X-Ray Final Review,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pleural effusion and passive atelectasis.jpg
330,Pleural-Effusion-with-Compressive-Atelectasis.png,2b05dbef67d0547e7aea1191cfc3c4fd1e6ec359314238f97852a30ca674cc0e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P27 - Radiology of Pulmonary Infections and Lung Cancer,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pleural-Effusion-with-Compressive-Atelectasis.png
331,Pneumocytes-and-Alveolar-Macrophage-Diagram.png,10976f7cbbe32a6dc7962de0dd5a96534decfc7103b6e73d47785412f158b4e4,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review | P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pneumocytes-and-Alveolar-Macrophage-Diagram.png
332,Pneumothorax Diagram.jpeg,0f7f4da0b08a058412ef212db5a8b65df091de0146ef2094963cf3dcc3c5477d,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P4 - Mechanics, Compliance and Ventilation",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pneumothorax Diagram.jpeg
333,Pneumothorax X Ray.jpeg,232166b68682b178e6451959ed58482c13c3c3b8e8c7ced449c947810f5c7fae,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P38 - Mystery Illness Review Session - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pneumothorax X Ray.jpeg
334,pneumothorax-tpp-lung-collapse.png,9b1b6a748dd231acfd507caa1012eee7e6daf4476519135101508857e5b686d5,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P17 - Introduction to Respiratory Pathophysiology | P4 - Mechanics, Compliance and Ventilation",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/pneumothorax-tpp-lung-collapse.png
335,Positional changes of the thorax and diaphragm during breathing.jpg,8e79c8fae091d62c91e30ac853743c8c2d00a8ee3f9551291b777314e48bb9b0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P12 - Approach to Pulmonary Abnormalities | P2 - Structure and Volumes,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Positional changes of the thorax and diaphragm during breathing.jpg
336,Post-Primary Pulmonary Tuberculosis.jpg,4121cd1821ad0db69d6c37d62d3b14a2b9e34ffe73b6580d27cb566860f025e0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P26.2 - Lung Infections - Pathology Review and Study Supplement | P27 - Radiology of Pulmonary Infections and Lung Cancer | P27.2 - Chest X-Ray Final Review",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Post-Primary Pulmonary Tuberculosis.jpg
337,Pressure-Volume-Loop-Hysteresis-2.png,af566217c76a4da00362a28aea25e6cc44b05105f25d39471149a1334254e97e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P4 - Mechanics, Compliance and Ventilation",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pressure-Volume-Loop-Hysteresis-2.png
338,Pseudomonas Aeruginosa Overview.png,83f541a01fcbc62874c7e198c73847026b61b97f9e1d4ebcd67f433b4600efa0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P28 - Microbiology of Pneumonia - Bacterial Infections | P38 - Mystery Illness Review Session - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pseudomonas Aeruginosa Overview.png
339,Pulmonary Aspergillosis with Air Crescent Sign.jpg,8aa3ba41051108d69893de5c51ffb146a302b276c66688040001a9ec3ff8191b,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P30 - Microbiology of Pneumonia - Fungal Infections,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Aspergillosis with Air Crescent Sign.jpg
340,Pulmonary Circulation.png,41a4c48afa41b1c3e084024c63d439d0efd49fd06f4828e35b8ed2bc86447bc6,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P3 - Airway and Vascular Flow,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Circulation.png
341,Pulmonary edema X Ray.png,f9f73dec392e27e7fb4e21adda17aa1b42f04f0b3542b88d1adc7c01c3e14ab0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P18 - Basic Interpretation of Chest X-Ray | P25 - Radiology of Restrictive Lung Disease and Extras,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary edema X Ray.png
342,Pulmonary embolism CT chest.jpg,f30ca261b7eeae0f99db7af8595f36a645f14bb6a75af32308ba58a97a18f4c9,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1 | P14 - Introduction to Pulmonary Pathophysiology | P25 - Radiology of Restrictive Lung Disease and Extras | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary embolism CT chest.jpg
343,Pulmonary embolism- thrombus formation and embolization.jpg,e5bd865858c6c0f43c063d146bd9c0250107f0c4cf24fd1826cf0acd203197b4,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary embolism- thrombus formation and embolization.jpg
344,Pulmonary function test.png,ddbc474a999829aeb2e6aaf575a2af16c66b189cae275749619bd81bfc3ea995,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P13 - Pulmonary Problem Solving Exercise Part 1 | P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary function test.png
345,Pulmonary Hyperinflation with Pulmonary Hypertension.jpg,bb03ef657de5e8a419650e29cfbd6ec384ef53bc7ea0bef2a2b46eb1c6bb137c,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Hyperinflation with Pulmonary Hypertension.jpg
346,Pulmonary Hypertension (1:2).jpg,cb2951109e6374a72f06067d99ff93510e6951060dd20690e852a1a8209fcc3e,ALREADY_SCORED,Validated local Pulm Pictures source included in the scored quiz.,Pulmonary arterial hypertension on chest radiograph,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Hypertension (1:2).jpg
347,Pulmonary Hypertension (2:2).jpg,863933e4379b8199565c33208b13c8c60cbfda54bdf32c79022ca4744190f41c,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Hypertension (2:2).jpg
348,Pulmonary Nodules.jpg,5c87a02902cfbed2056ad78c847332f9c10a7bc9732f90cd96939351a0798df1,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Nodules.jpg
349,Pulmonary Saddle Thromboembolus.jpg,06e691468ce0ca75be70028b609ea64cc35c7fb8e13ba6772755977ebf663c09,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P39 - Clinical Pathology & Imaging - Interactive Workshop",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary Saddle Thromboembolus.jpg
350,Pulmonary-Alveolus-Alveolar-Macrophages-Histology.png,1efef95360328e9aa260bb92d9acadf4ea25b5eb5a60f5d4bdea393cf8ca1477,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review | P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Alveolus-Alveolar-Macrophages-Histology.png
351,Pulmonary-Alveolus-Electron-Micrograph.png,0ceb3953f2cd614b406e880ec46841d417a93ded76bda46f1ce1733e666d0632,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review | P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Alveolus-Electron-Micrograph.png
352,Pulmonary-Embolism-Vq-Mismatch.png,85b06c925b6365e44ab0184717d72d3ffde9ea83036d3c0ab071e545b9803b87,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P10 - Physiology Six-Case Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Embolism-Vq-Mismatch.png
353,Pulmonary-Function-Testing-Fev1-Fvc.png,7c273ba22d44009ef970677b8de0a6fcf88e628a1a17e328af323e604b7b849e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P11 - Physiology Practice Question Review | P5 - Spirometry, Obstructive and Restrictive Pulmonary Diseases",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Function-Testing-Fev1-Fvc.png
354,Pulmonary-Hypertension-Drugs.png,2b21269a8a6b9cc09f8ed1a21e6ab24353ea396610e3c3fcd9ddcedddcb8a3f5,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Hypertension-Drugs.png
355,pulmonary-interstitial-edema.png,69b4ef98fdfabb8eb42402a6b9102f0db278e4b9d6cd504344d9751410edf027,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P18 - Basic Interpretation of Chest X-Ray | P25 - Radiology of Restrictive Lung Disease and Extras,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/pulmonary-interstitial-edema.png
356,Pulmonary-sequestration-systemic-feeding-artery-annotated-CT-Hellerhoff.jpg,d257a041977aadc59cf19cc8e667e3a2396016b1e6ac32de91715ba3ece9db07,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P36 - Pulmonary Developmental Anomalies/Web Sources/Pulmonary-sequestration-systemic-feeding-artery-annotated-CT-Hellerhoff.jpg
357,Pulmonary-Vascular-Resistance-Notes.png,d879c6bfb71bc2bde3fa30cd2b93f02309de3f6f3fa4fb8974464197a684f7ae,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P3 - Airway and Vascular Flow | P9 - Pulmonary Physiology Review,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulmonary-Vascular-Resistance-Notes.png
358,radial-traction-in-emphysema-vs-pulmonary-fibrosis.jpg,98356832ee68900d487389e3545837af4b9d833fddeed58fbb289e083c9c37b1,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P17 - Introduction to Respiratory Pathophysiology | P5 - Spirometry, Obstructive and Restrictive Pulmonary Diseases",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/radial-traction-in-emphysema-vs-pulmonary-fibrosis.jpg
359,Rates-of-Bacterial-Colonization-in-Cystic-Fibrosis-Based-on-Age.png,e47322c036b8f7c0d9103bc3d0cfd0871fe78cec01991d5b3afa618b91da7f9f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P38 - Mystery Illness Review Session - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Rates-of-Bacterial-Colonization-in-Cystic-Fibrosis-Based-on-Age.png
360,Residual-Volume-and-Total-Lung-Capacity-in-Copd.jpg,dbc00862ab53ae360f26b38d4b03910b0221bc9047eada3cc0322706042546ab,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Residual-Volume-and-Total-Lung-Capacity-in-Copd.jpg
361,Respiratory-Epithelium-Cell-Types.png,0fa9f61de3fb7a0db10d36747747eae3071c21ffcf97e7aa7d90737ad8044e3a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review | P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Respiratory-Epithelium-Cell-Types.png
362,Respiratory-Epithelium-Mucosal-Cells-Histology.png,ee80935cea46aaedaa1ee01d2738de1ca914048ac2072cfafd786cf0211b4077,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Respiratory-Epithelium-Mucosal-Cells-Histology.png
363,Respiratory-Epithelium-Trachea-Goblet-Cells.png,0289b8b26cbe3d587f16cfdf1387636b6c272f1969e7987f4ee21b8edeacdf34,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P1 - Histology of the Respiratory System Review,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Respiratory-Epithelium-Trachea-Goblet-Cells.png
364,Restrictive Lung Disease Classification.png,30a14b3c57df27f6e6099192363d36e432e6d4b952b1adde7d4a708e9114df13,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P25 - Radiology of Restrictive Lung Disease and Extras,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Restrictive Lung Disease Classification.png
365,Restrictive-vs-Obstructive-Work-Rr-Tv-Table.png,5ce9b49023ac15ae45cd9f6e350ec1eb807e841b06ab01e1f24fe5aa6e112384,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P5 - Spirometry, Obstructive and Restrictive Pulmonary Diseases",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Restrictive-vs-Obstructive-Work-Rr-Tv-Table.png
366,reversible-obstruction-on-spirometry-in-patients-with-asthma.png,a00e8e3cee8eb462ec74a6b56d2d75905c232f7383fb4617ca2f3cd9128b7229,ALREADY_SCORED,Validated local Pulm Pictures source included in the scored quiz.,Reversible airflow obstruction after bronchodilator,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care | P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology) | P37 - Advanced Spirometry Review - Interactive Workshop | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/reversible-obstruction-on-spirometry-in-patients-with-asthma.png
367,Rhinosinusitis.png,9eefa71977ee014335cc10717cd7aa1d68f8bd6fe4a028476e3b13cccc71023f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Rhinosinusitis.png
368,Rhinovirus Overview.png,8011fb7df02897c79b663c1cf764ac667dfde2a2209b2264906be0dbbbdd399b,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Rhinovirus Overview.png
369,Right Diaphragmatic Hernia with Enterothorax.jpg,6275204f106f3d4018ad854a2eec6c6983127006362767846d4da730e0ca6241,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Right Diaphragmatic Hernia with Enterothorax.jpg
370,right-pleural-effusion-percussion.png,8a2678b1a7aedeb1a294f43e7604741b1c6f026e03d69da26ec1898faee309e4,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P12 - Approach to Pulmonary Abnormalities | P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/right-pleural-effusion-percussion.png
371,Right-Upper-Lobe-Lung-Mass-Ct.jpg,9dade216442e055ea3b03034ba932e3969be6bed47016139b05b271687f813a1,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P27 - Radiology of Pulmonary Infections and Lung Cancer,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Right-Upper-Lobe-Lung-Mass-Ct.jpg
372,risk-factors-for-pulmonary-embolism.png,f0e92060c7aee6cb03fb4c6b2b0b78997706b35bffda083ba249e79707574aa1,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P15 - Approach to the Patient with Respiratory Disease and Pulmonary Preventative Care,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/risk-factors-for-pulmonary-embolism.png
373,RSV.png,40665e6d0b715bff4b33936a73eb6599a226d3ed0ba469c706771398b0f66084,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/RSV.png
374,SARS-Cov-2 Entry Mechanism- Membrane Fusion.jpg,ca123cb37f06ff84eab88ae1044d2a755a439d2fd2a9dc110185591106997c09,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P29 - Microbiology of Pneumonia - Viral Infections of the Respiratory Tract,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/SARS-Cov-2 Entry Mechanism- Membrane Fusion.jpg
375,scoliosis-and-chest-wall-mechanics.png,086ac785fe648e3c95188beab1275837ffaae57f7953affe3171bebd1dbcf4ef,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P25 - Radiology of Restrictive Lung Disease and Extras,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/scoliosis-and-chest-wall-mechanics.png
376,Selection-of-Initial-Bronchodilator-for-Stable-Copd.png,a07d7cfa46394a3fc161e0bc32e2a5e0a8db6956ed10033890956f62f98bd4ec,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Selection-of-Initial-Bronchodilator-for-Stable-Copd.png
377,Shunt-Worked-Example-Severe-Hypoxemia.png,3e04e87019b969cb9e0554721e20fee28f09c42d684dcbab1c9c21efcc37cbd5,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P35 - Acute Respiratory Failure | P7 - Gas Exchange, Part 2 - Causes of Hypoxemia",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Shunt-Worked-Example-Severe-Hypoxemia.png
